15:59:59:002  INFO 20440 --- [main] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Start completed.
15:59:59:067 ERROR 20440 --- [main] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:00:01:039  INFO 20440 --- [main] o.s.c.openfeign.FeignClientFactoryBean   : For 'item-service' URL not provided. Will try picking an instance via load-balancing.
16:00:01:154  INFO 20440 --- [main] o.s.c.openfeign.FeignClientFactoryBean   : For 'cart-service' URL not provided. Will try picking an instance via load-balancing.
16:00:02:123  INFO 20440 --- [main] pertySourcedRequestMappingHandlerMapping : Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2ControllerWebMvc#getDocumentation(String, HttpServletRequest)]
16:00:02:911  INFO 20440 --- [main] com.alibaba.nacos.common.remote.client   : [RpcClientFactory] create a new rpc client of 77cd6f29-64fa-4e4d-9778-9af0cab710e8
16:00:02:912  INFO 20440 --- [main] com.alibaba.nacos.common.remote.client   : [77cd6f29-64fa-4e4d-9778-9af0cab710e8] RpcClient init label, labels = {module=naming, source=sdk}
16:00:02:913  INFO 20440 --- [main] com.alibaba.nacos.common.remote.client   : [77cd6f29-64fa-4e4d-9778-9af0cab710e8] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
16:00:02:913  INFO 20440 --- [main] com.alibaba.nacos.common.remote.client   : [77cd6f29-64fa-4e4d-9778-9af0cab710e8] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
16:00:02:913  INFO 20440 --- [main] com.alibaba.nacos.common.remote.client   : [77cd6f29-64fa-4e4d-9778-9af0cab710e8] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
16:00:02:913  INFO 20440 --- [main] com.alibaba.nacos.common.remote.client   : [77cd6f29-64fa-4e4d-9778-9af0cab710e8] Try to connect to server on start up, server: {serverIp = '192.168.59.132', server main port = 8848}
16:00:03:036  INFO 20440 --- [main] com.alibaba.nacos.common.remote.client   : [77cd6f29-64fa-4e4d-9778-9af0cab710e8] Success to connect to server [192.168.59.132:8848] on start up, connectionId = 1722326404606_192.168.59.1_58190
16:00:03:036  INFO 20440 --- [com.alibaba.nacos.client.remote.worker] com.alibaba.nacos.common.remote.client   : [77cd6f29-64fa-4e4d-9778-9af0cab710e8] Notify connected event to listeners.
16:00:03:036  INFO 20440 --- [main] com.alibaba.nacos.common.remote.client   : [77cd6f29-64fa-4e4d-9778-9af0cab710e8] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
16:00:03:036  INFO 20440 --- [main] com.alibaba.nacos.common.remote.client   : [77cd6f29-64fa-4e4d-9778-9af0cab710e8] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$472/0x0000000800423c40
16:00:03:113  INFO 20440 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port(s): 8086 (http) with context path ''
16:00:03:121  INFO 20440 --- [main] c.a.c.n.registry.NacosServiceRegistry    : nacos registry, DEFAULT_GROUP trade-service 192.168.146.1:8086 register finished
16:00:03:562  INFO 20440 --- [nacos-grpc-client-executor-5] com.alibaba.nacos.common.remote.client   : [77cd6f29-64fa-4e4d-9778-9af0cab710e8] Receive server push request, request = NotifySubscriberRequest, requestId = 14
16:00:03:564  INFO 20440 --- [nacos-grpc-client-executor-5] com.alibaba.nacos.common.remote.client   : [77cd6f29-64fa-4e4d-9778-9af0cab710e8] Ack server push request, request = NotifySubscriberRequest, requestId = 14
16:00:03:805  INFO 20440 --- [main] d.s.w.p.DocumentationPluginsBootstrapper : Documentation plugins bootstrapped
16:00:03:806  INFO 20440 --- [main] d.s.w.p.DocumentationPluginsBootstrapper : Found 1 custom documentation plugin(s)
16:00:03:821  INFO 20440 --- [main] s.d.s.w.s.ApiListingReferenceScanner     : Scanning for api listing references
16:00:03:829  INFO 20440 --- [main] com.loser.trade.TradeApplication         : Started TradeApplication in 11.524 seconds (JVM running for 12.729)
16:00:03:832  INFO 20440 --- [main] c.a.c.n.refresh.NacosContextRefresher    : [Nacos Config] Listening config: dataId=trade-service, group=DEFAULT_GROUP
16:00:03:834  INFO 20440 --- [main] c.a.c.n.refresh.NacosContextRefresher    : [Nacos Config] Listening config: dataId=trade-service-local.yaml, group=DEFAULT_GROUP
16:00:03:834  INFO 20440 --- [main] c.a.c.n.refresh.NacosContextRefresher    : [Nacos Config] Listening config: dataId=trade-service.yaml, group=DEFAULT_GROUP
16:00:46:055  WARN 20440 --- [Thread-1] c.a.n.common.http.HttpClientBeanHolder   : [HttpClientBeanHolder] Start destroying common HttpClient
16:00:46:057  WARN 20440 --- [Thread-5] c.a.nacos.common.notify.NotifyCenter     : [NotifyCenter] Start destroying Publisher
16:00:46:057  WARN 20440 --- [Thread-5] c.a.nacos.common.notify.NotifyCenter     : [NotifyCenter] Destruction of the end
16:00:46:057  WARN 20440 --- [Thread-1] c.a.n.common.http.HttpClientBeanHolder   : [HttpClientBeanHolder] Destruction of the end
16:00:47:185  INFO 20440 --- [SpringContextShutdownHook] c.a.c.n.registry.NacosServiceRegistry    : De-registering from Nacos Server now...
16:00:47:190  INFO 20440 --- [SpringContextShutdownHook] c.a.c.n.registry.NacosServiceRegistry    : De-registration finished.
16:00:47:530  INFO 20440 --- [SpringContextShutdownHook] com.alibaba.nacos.common.remote.client   : Shutdown rpc client, set status to shutdown
16:00:47:530  INFO 20440 --- [SpringContextShutdownHook] com.alibaba.nacos.common.remote.client   : Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@70a7ca66[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
16:00:47:530  INFO 20440 --- [SpringContextShutdownHook] com.alibaba.nacos.common.remote.client   : Close current connection 1722326404606_192.168.59.1_58190
16:00:47:534  INFO 20440 --- [nacos-grpc-client-executor-16] c.a.n.c.remote.client.grpc.GrpcClient    : [1722326404606_192.168.59.1_58190]Ignore complete event,isRunning:false,isAbandon=false
16:00:47:539  INFO 20440 --- [SpringContextShutdownHook] c.a.n.c.remote.client.grpc.GrpcClient    : Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@6fd8bfdb[Running, pool size = 5, active threads = 0, queued tasks = 0, completed tasks = 17]
16:00:47:546  INFO 20440 --- [SpringContextShutdownHook] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown initiated...
16:00:47:581  INFO 20440 --- [SpringContextShutdownHook] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown completed.
16:17:50:526  INFO 15532 --- [main] com.loser.trade.TradeApplication         : The following 1 profile is active: "local"
16:17:51:090  INFO 15532 --- [main] o.s.cloud.context.scope.GenericScope     : BeanFactory id=98df145d-a75e-3126-9b2f-306b03636848
16:17:51:123  INFO 15532 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'io.seata.spring.boot.autoconfigure.SeataCoreAutoConfiguration' of type [io.seata.spring.boot.autoconfigure.SeataCoreAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
16:17:51:123  INFO 15532 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'springApplicationContextProvider' of type [io.seata.spring.boot.autoconfigure.provider.SpringApplicationContextProvider] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
16:17:51:123  INFO 15532 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'io.seata.spring.boot.autoconfigure.SeataAutoConfiguration' of type [io.seata.spring.boot.autoconfigure.SeataAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
16:17:51:140  INFO 15532 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'failureHandler' of type [io.seata.tm.api.DefaultFailureHandlerImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
16:17:51:141  INFO 15532 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'org.springframework.cloud.commons.config.CommonsConfigAutoConfiguration' of type [org.springframework.cloud.commons.config.CommonsConfigAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
16:17:51:142  INFO 15532 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'org.springframework.cloud.client.loadbalancer.LoadBalancerDefaultMappingsProviderAutoConfiguration' of type [org.springframework.cloud.client.loadbalancer.LoadBalancerDefaultMappingsProviderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
16:17:51:142  INFO 15532 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'loadBalancerClientsDefaultsMappingsProvider' of type [org.springframework.cloud.client.loadbalancer.LoadBalancerDefaultMappingsProviderAutoConfiguration$$Lambda$564/0x000000080064c040] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
16:17:51:142  INFO 15532 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'defaultsBindHandlerAdvisor' of type [org.springframework.cloud.commons.config.DefaultsBindHandlerAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
16:17:51:145  INFO 15532 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'springCloudAlibabaConfiguration' of type [io.seata.spring.boot.autoconfigure.properties.SpringCloudAlibabaConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
16:17:51:146  INFO 15532 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'seataProperties' of type [io.seata.spring.boot.autoconfigure.properties.SeataProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
16:17:51:147  INFO 15532 --- [main] i.s.s.b.a.SeataAutoConfiguration         : Automatically configure Seata
16:17:51:174  INFO 15532 --- [main] io.seata.config.ConfigurationFactory     : load Configuration from :Spring Configuration
16:17:51:177  INFO 15532 --- [main] io.seata.config.ConfigurationFactory     : load Configuration from :Spring Configuration
16:17:51:206  INFO 15532 --- [main] i.s.s.a.GlobalTransactionScanner         : Initializing Global Transaction Clients ... 
16:17:51:242  INFO 15532 --- [main] i.s.core.rpc.netty.NettyClientBootstrap  : NettyClientBootstrap has started
16:17:51:458  INFO 15532 --- [main] com.alibaba.nacos.common.remote.client   : [RpcClientFactory] create a new rpc client of c231ff43-7e99-4aae-83d6-a12236a2fe78
16:17:51:460  INFO 15532 --- [main] com.alibaba.nacos.common.remote.client   : [c231ff43-7e99-4aae-83d6-a12236a2fe78] RpcClient init label, labels = {module=naming, source=sdk}
16:17:51:461  INFO 15532 --- [main] com.alibaba.nacos.common.remote.client   : [c231ff43-7e99-4aae-83d6-a12236a2fe78] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
16:17:51:461  INFO 15532 --- [main] com.alibaba.nacos.common.remote.client   : [c231ff43-7e99-4aae-83d6-a12236a2fe78] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
16:17:51:461  INFO 15532 --- [main] com.alibaba.nacos.common.remote.client   : [c231ff43-7e99-4aae-83d6-a12236a2fe78] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
16:17:51:461  INFO 15532 --- [main] com.alibaba.nacos.common.remote.client   : [c231ff43-7e99-4aae-83d6-a12236a2fe78] Try to connect to server on start up, server: {serverIp = '192.168.59.132', server main port = 8848}
16:17:51:584  INFO 15532 --- [main] com.alibaba.nacos.common.remote.client   : [c231ff43-7e99-4aae-83d6-a12236a2fe78] Success to connect to server [192.168.59.132:8848] on start up, connectionId = 1722327473127_192.168.59.1_59145
16:17:51:584  INFO 15532 --- [main] com.alibaba.nacos.common.remote.client   : [c231ff43-7e99-4aae-83d6-a12236a2fe78] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
16:17:51:584  INFO 15532 --- [main] com.alibaba.nacos.common.remote.client   : [c231ff43-7e99-4aae-83d6-a12236a2fe78] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$472/0x0000000800423440
16:17:51:584  INFO 15532 --- [com.alibaba.nacos.client.remote.worker] com.alibaba.nacos.common.remote.client   : [c231ff43-7e99-4aae-83d6-a12236a2fe78] Notify connected event to listeners.
16:17:51:608 ERROR 15532 --- [main] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:17:51:608  INFO 15532 --- [main] i.s.s.a.GlobalTransactionScanner         : Transaction Manager Client is initialized. applicationId[trade-service] txServiceGroup[hmall]
16:17:51:613  INFO 15532 --- [main] io.seata.rm.datasource.AsyncWorker       : Async Commit Buffer Limit: 10000
16:17:51:614  INFO 15532 --- [main] i.s.rm.datasource.xa.ResourceManagerXA   : ResourceManagerXA init ...
16:17:51:619  INFO 15532 --- [main] i.s.core.rpc.netty.NettyClientBootstrap  : NettyClientBootstrap has started
16:17:51:619  INFO 15532 --- [main] i.s.s.a.GlobalTransactionScanner         : Resource Manager is initialized. applicationId[trade-service] txServiceGroup[hmall]
16:17:51:619  INFO 15532 --- [main] i.s.s.a.GlobalTransactionScanner         : Global Transaction Clients are initialized. 
16:17:51:620  INFO 15532 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'io.seata.spring.boot.autoconfigure.SeataDataSourceAutoConfiguration' of type [io.seata.spring.boot.autoconfigure.SeataDataSourceAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
16:17:51:657  INFO 15532 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'com.alibaba.cloud.seata.feign.SeataFeignClientAutoConfiguration$FeignBeanPostProcessorConfiguration' of type [com.alibaba.cloud.seata.feign.SeataFeignClientAutoConfiguration$FeignBeanPostProcessorConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
16:17:51:658  INFO 15532 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'seataFeignObjectWrapper' of type [com.alibaba.cloud.seata.feign.SeataFeignObjectWrapper] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
16:17:51:775  INFO 15532 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port(s): 8086 (http)
16:17:51:781  INFO 15532 --- [main] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
16:17:51:781  INFO 15532 --- [main] org.apache.catalina.core.StandardEngine  : Starting Servlet engine: [Apache Tomcat/9.0.75]
16:17:51:923  INFO 15532 --- [main] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
16:17:51:923  INFO 15532 --- [main] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 1388 ms
16:17:52:047  INFO 15532 --- [main] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Starting...
16:17:52:109  INFO 15532 --- [nacos-grpc-client-executor-4] com.alibaba.nacos.common.remote.client   : [c231ff43-7e99-4aae-83d6-a12236a2fe78] Receive server push request, request = NotifySubscriberRequest, requestId = 26
16:17:52:110  INFO 15532 --- [nacos-grpc-client-executor-4] com.alibaba.nacos.common.remote.client   : [c231ff43-7e99-4aae-83d6-a12236a2fe78] Ack server push request, request = NotifySubscriberRequest, requestId = 26
16:17:52:228  INFO 15532 --- [main] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Start completed.
16:17:52:238 ERROR 15532 --- [main] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:17:53:674  INFO 15532 --- [main] o.s.c.openfeign.FeignClientFactoryBean   : For 'item-service' URL not provided. Will try picking an instance via load-balancing.
16:17:53:793  INFO 15532 --- [main] o.s.c.openfeign.FeignClientFactoryBean   : For 'cart-service' URL not provided. Will try picking an instance via load-balancing.
16:17:53:816  INFO 15532 --- [main] i.s.s.a.GlobalTransactionScanner         : Bean[com.loser.trade.service.impl.OrderServiceImpl$$EnhancerBySpringCGLIB$$8e1445b7] with name [orderServiceImpl] would use interceptor [io.seata.spring.annotation.GlobalTransactionalInterceptor]
16:17:54:617  INFO 15532 --- [main] pertySourcedRequestMappingHandlerMapping : Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2ControllerWebMvc#getDocumentation(String, HttpServletRequest)]
16:17:55:235  INFO 15532 --- [main] com.alibaba.nacos.common.remote.client   : [RpcClientFactory] create a new rpc client of 51c6879d-c3af-4577-89c9-1786898364e3
16:17:55:235  INFO 15532 --- [main] com.alibaba.nacos.common.remote.client   : [51c6879d-c3af-4577-89c9-1786898364e3] RpcClient init label, labels = {module=naming, source=sdk}
16:17:55:235  INFO 15532 --- [main] com.alibaba.nacos.common.remote.client   : [51c6879d-c3af-4577-89c9-1786898364e3] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
16:17:55:235  INFO 15532 --- [main] com.alibaba.nacos.common.remote.client   : [51c6879d-c3af-4577-89c9-1786898364e3] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
16:17:55:235  INFO 15532 --- [main] com.alibaba.nacos.common.remote.client   : [51c6879d-c3af-4577-89c9-1786898364e3] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
16:17:55:236  INFO 15532 --- [main] com.alibaba.nacos.common.remote.client   : [51c6879d-c3af-4577-89c9-1786898364e3] Try to connect to server on start up, server: {serverIp = '192.168.59.132', server main port = 8848}
16:17:55:365  INFO 15532 --- [main] com.alibaba.nacos.common.remote.client   : [51c6879d-c3af-4577-89c9-1786898364e3] Success to connect to server [192.168.59.132:8848] on start up, connectionId = 1722327476898_192.168.59.1_59244
16:17:55:366  INFO 15532 --- [com.alibaba.nacos.client.remote.worker] com.alibaba.nacos.common.remote.client   : [51c6879d-c3af-4577-89c9-1786898364e3] Notify connected event to listeners.
16:17:55:366  INFO 15532 --- [main] com.alibaba.nacos.common.remote.client   : [51c6879d-c3af-4577-89c9-1786898364e3] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
16:17:55:366  INFO 15532 --- [main] com.alibaba.nacos.common.remote.client   : [51c6879d-c3af-4577-89c9-1786898364e3] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$472/0x0000000800423440
16:17:55:388  INFO 15532 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port(s): 8086 (http) with context path ''
16:17:55:396  INFO 15532 --- [main] c.a.c.n.registry.NacosServiceRegistry    : nacos registry, DEFAULT_GROUP trade-service 192.168.146.1:8086 register finished
16:17:55:811  INFO 15532 --- [main] d.s.w.p.DocumentationPluginsBootstrapper : Documentation plugins bootstrapped
16:17:55:814  INFO 15532 --- [main] d.s.w.p.DocumentationPluginsBootstrapper : Found 1 custom documentation plugin(s)
16:17:55:826  INFO 15532 --- [main] s.d.s.w.s.ApiListingReferenceScanner     : Scanning for api listing references
16:17:55:834  INFO 15532 --- [main] com.loser.trade.TradeApplication         : Started TradeApplication in 9.616 seconds (JVM running for 10.894)
16:17:55:837  INFO 15532 --- [main] c.a.c.n.refresh.NacosContextRefresher    : [Nacos Config] Listening config: dataId=trade-service, group=DEFAULT_GROUP
16:17:55:837  INFO 15532 --- [main] c.a.c.n.refresh.NacosContextRefresher    : [Nacos Config] Listening config: dataId=trade-service-local.yaml, group=DEFAULT_GROUP
16:17:55:839  INFO 15532 --- [main] c.a.c.n.refresh.NacosContextRefresher    : [Nacos Config] Listening config: dataId=trade-service.yaml, group=DEFAULT_GROUP
16:17:55:954  INFO 15532 --- [nacos-grpc-client-executor-7] com.alibaba.nacos.common.remote.client   : [51c6879d-c3af-4577-89c9-1786898364e3] Receive server push request, request = NotifySubscriberRequest, requestId = 28
16:17:55:958  INFO 15532 --- [nacos-grpc-client-executor-7] com.alibaba.nacos.common.remote.client   : [51c6879d-c3af-4577-89c9-1786898364e3] Ack server push request, request = NotifySubscriberRequest, requestId = 28
16:18:51:254 ERROR 15532 --- [timeoutChecker_1_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:18:51:631 ERROR 15532 --- [timeoutChecker_2_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:19:01:243 ERROR 15532 --- [timeoutChecker_1_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:19:01:633 ERROR 15532 --- [timeoutChecker_2_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:19:11:244 ERROR 15532 --- [timeoutChecker_1_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:19:11:633 ERROR 15532 --- [timeoutChecker_2_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:19:21:246 ERROR 15532 --- [timeoutChecker_1_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:19:21:621 ERROR 15532 --- [timeoutChecker_2_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:19:31:247 ERROR 15532 --- [timeoutChecker_1_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:19:31:619 ERROR 15532 --- [timeoutChecker_2_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:19:41:245 ERROR 15532 --- [timeoutChecker_1_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:19:41:619 ERROR 15532 --- [timeoutChecker_2_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:19:51:253 ERROR 15532 --- [timeoutChecker_1_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:19:51:630 ERROR 15532 --- [timeoutChecker_2_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:20:01:239 ERROR 15532 --- [timeoutChecker_1_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:20:01:629 ERROR 15532 --- [timeoutChecker_2_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:20:11:255 ERROR 15532 --- [timeoutChecker_1_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:20:11:627 ERROR 15532 --- [timeoutChecker_2_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:20:21:246 ERROR 15532 --- [timeoutChecker_1_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:20:21:620 ERROR 15532 --- [timeoutChecker_2_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:20:31:253 ERROR 15532 --- [timeoutChecker_1_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:20:31:629 ERROR 15532 --- [timeoutChecker_2_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:20:41:249 ERROR 15532 --- [timeoutChecker_1_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:20:41:623 ERROR 15532 --- [timeoutChecker_2_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:20:51:243 ERROR 15532 --- [timeoutChecker_1_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:20:51:628 ERROR 15532 --- [timeoutChecker_2_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:21:01:240 ERROR 15532 --- [timeoutChecker_1_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:21:01:629 ERROR 15532 --- [timeoutChecker_2_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:21:11:243 ERROR 15532 --- [timeoutChecker_1_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:21:11:634 ERROR 15532 --- [timeoutChecker_2_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:21:21:243 ERROR 15532 --- [timeoutChecker_1_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:21:21:632 ERROR 15532 --- [timeoutChecker_2_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:21:31:252 ERROR 15532 --- [timeoutChecker_1_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:21:31:626 ERROR 15532 --- [timeoutChecker_2_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:21:41:240 ERROR 15532 --- [timeoutChecker_1_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:21:41:629 ERROR 15532 --- [timeoutChecker_2_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:21:51:247 ERROR 15532 --- [timeoutChecker_1_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:21:51:631 ERROR 15532 --- [timeoutChecker_2_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:22:01:240 ERROR 15532 --- [timeoutChecker_1_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:22:01:628 ERROR 15532 --- [timeoutChecker_2_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:22:11:247 ERROR 15532 --- [timeoutChecker_1_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:22:11:620 ERROR 15532 --- [timeoutChecker_2_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:22:21:252 ERROR 15532 --- [timeoutChecker_1_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:22:21:626 ERROR 15532 --- [timeoutChecker_2_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:22:31:246 ERROR 15532 --- [timeoutChecker_1_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
16:22:31:621 ERROR 15532 --- [timeoutChecker_2_1] i.s.c.r.netty.NettyClientChannelManager  : no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
